customer_id,first_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age_group
2601,Morgana,Female,48,1975-01-18,Software Engineer III,Financial Services,Affluent Customer,N,No,13.0,48,50
2602,Jessamine,Female,46,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,N,No,3.0,46,50
2603,Mercy,Female,44,1962-02-04,Nurse,Financial Services,High Net Worth,N,No,11.0,61,70
2604,Lewiss,Male,91,1975-05-08,Account Executive,Retail,Mass Customer,N,Yes,7.0,48,50
2605,Had,Male,50,1965-02-03,Marketing Manager,Health,High Net Worth,N,Yes,18.0,58,60
2606,Addi,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,45,50
2607,Laurent,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,31,40
2608,Fenelia,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,49,50
2609,Genvieve,Female,17,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,60,70
2610,Arliene,Female,41,1954-04-30,Account Coordinator,IT,Mass Customer,N,No,10.0,69,70
2611,Aeriel,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,32,40
2612,Bran,Male,33,1969-04-30,Statistician I,Retail,Affluent Customer,N,No,18.0,54,60
2613,Trenton,Male,78,1966-06-13,Nuclear Power Engineer,Health,Mass Customer,N,Yes,16.0,57,60
2614,Anatollo,Male,65,1957-10-16,Accounting Assistant III,Retail,High Net Worth,N,No,18.0,67,70
2615,Cordelia,Female,23,1998-08-13,Nurse,Financial Services,Mass Customer,N,Yes,1.0,25,30
2616,Andee,Female,28,1970-06-11,Nurse,Manufacturing,High Net Worth,N,Yes,13.0,53,60
2617,Vanda,Female,79,1959-10-20,Programmer III,Health,High Net Worth,N,No,18.0,65,70
2618,Jay,Male,85,1977-12-14,Administrative Assistant IV,Financial Services,Mass Customer,N,No,4.0,47,50
2619,Lavinia,Female,62,1978-07-05,Web Designer I,Financial Services,High Net Worth,N,Yes,14.0,45,50
2620,Henderson,Male,26,1999-04-30,Civil Engineer,Manufacturing,Mass Customer,N,No,1.0,24,30
2621,Moreen,Female,24,1974-02-21,Assistant Media Planner,Entertainment,High Net Worth,N,No,15.0,49,50
2622,Natty,Male,13,1979-12-10,Staff Accountant I,Financial Services,Mass Customer,N,No,16.0,45,50
2623,Zackariah,Male,42,1982-07-28,Media Manager III,Property,Mass Customer,N,Yes,15.0,41,50
2624,Winfield,Male,37,1964-07-08,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11.0,59,60
2625,Kristal,Female,45,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8.0,51,60
2626,Gerome,Male,42,1998-10-24,Account Coordinator,Property,Affluent Customer,N,Yes,4.0,26,30
2627,Hildegaard,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,53,60
2628,Giselbert,Male,29,2001-05-21,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1.0,22,30
2629,Nomi,Female,60,1976-08-13,Engineer IV,Entertainment,High Net Worth,N,No,19.0,47,50
2630,Jonathon,Male,76,1978-12-17,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,46,50
2631,Antonio,Male,4,1995-05-11,Software Engineer I,Financial Services,Mass Customer,N,Yes,2.0,28,30
2632,Krishna,Male,18,1965-09-29,Statistician II,Argiculture,Mass Customer,N,No,16.0,59,60
2633,Shayla,Female,47,1969-01-18,Paralegal,Property,Mass Customer,N,Yes,12.0,54,60
2634,Silvester,Male,85,1980-07-14,Quality Engineer,Financial Services,High Net Worth,N,No,15.0,43,50
2635,Arty,Male,45,1959-01-03,Nurse,Retail,Mass Customer,N,No,14.0,64,70
2636,Carly,Female,35,1974-01-05,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,14.0,49,50
2637,Marcile,Female,28,1972-07-30,Help Desk Operator,Retail,Mass Customer,N,Yes,11.0,51,60
2638,Moritz,Male,1,1977-02-10,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15.0,46,50
2639,Mufi,Female,70,1986-07-03,Geologist IV,Entertainment,Mass Customer,N,Yes,10.0,37,40
2640,Curran,Male,75,1978-08-24,Computer Systems Analyst IV,Health,Affluent Customer,N,No,12.0,45,50
2641,Vina,Female,71,1977-03-22,Software Test Engineer I,Financial Services,Mass Customer,N,Yes,12.0,46,50
2642,Arabelle,Unidentified,36,1961-04-07,VP Accounting,Financial Services,High Net Worth,N,No,5.0,62,70
2643,Dulsea,Female,53,1989-10-11,Nurse,IT,Affluent Customer,N,No,18.0,35,40
2644,Brooke,Male,72,1977-09-03,VP Sales,IT,Mass Customer,N,No,12.0,47,50
2645,Ado,Male,20,2000-06-26,Technical Writer,IT,High Net Worth,N,Yes,1.0,23,30
2646,Jesselyn,Female,14,1972-10-11,Sales Representative,Retail,Mass Customer,N,Yes,17.0,52,60
2647,Marcelia,Unidentified,1,1976-08-27,Physical Therapy Assistant,IT,High Net Worth,N,No,8.0,47,50
2648,Saunder,Male,60,1998-05-09,Account Representative I,Health,Affluent Customer,N,No,1.0,25,30
2649,Merwyn,Male,7,1986-01-16,Dental Hygienist,Health,Affluent Customer,N,Yes,20.0,37,40
2650,Candice,Female,33,1995-08-20,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,10.0,28,30
2651,Silvan,Male,10,1978-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10.0,46,50
2652,Kelbee,Male,96,1957-12-15,Biostatistician II,Manufacturing,Affluent Customer,N,Yes,15.0,67,70
2653,Aylmer,Male,80,1995-01-05,Food Chemist,Health,Affluent Customer,N,No,1.0,28,30
2654,Dawn,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,No,13.0,47,50
2655,York,Male,56,1966-06-11,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15.0,57,60
2656,Halli,Female,80,1959-05-02,Statistician III,Financial Services,Mass Customer,N,Yes,10.0,64,70
2657,Coop,Male,20,1991-12-16,Recruiter,IT,Mass Customer,N,No,5.0,33,40
2658,Inger,Female,82,1964-02-11,Data Coordiator,Manufacturing,Mass Customer,N,Yes,6.0,59,60
2659,Konstance,Female,81,1974-06-14,Professor,Argiculture,High Net Worth,N,Yes,11.0,49,50
2660,Hunt,Male,44,1963-11-15,VP Sales,Retail,High Net Worth,N,Yes,19.0,61,70
2661,Dorrie,Female,59,1976-12-26,VP Marketing,Financial Services,High Net Worth,N,Yes,12.0,48,50
2662,Louisette,Female,53,1977-12-21,Accountant IV,Property,Mass Customer,N,Yes,16.0,47,50
2663,Royce,Male,69,1956-08-01,Environmental Tech,Health,Mass Customer,N,Yes,19.0,67,70
2664,Raynor,Male,83,1966-01-16,Engineer II,Health,Mass Customer,N,No,15.0,57,60
2665,Seth,Male,43,1965-03-28,Project Manager,Telecommunications,Mass Customer,N,Yes,17.0,58,60
2666,Lyle,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,N,No,9.0,52,60
2667,Randene,Female,65,1958-07-17,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6.0,65,70
2668,Allan,Male,27,1978-07-26,Senior Quality Engineer,Health,Mass Customer,N,No,18.0,45,50
2669,Carrol,Male,95,1995-02-18,Business Systems Development Analyst,Property,Affluent Customer,N,No,1.0,28,30
2670,Cam,Male,53,1977-05-13,VP Accounting,Financial Services,High Net Worth,N,Yes,18.0,46,50
2671,Bridget,Female,11,1990-11-09,Analyst Programmer,Manufacturing,Mass Customer,N,No,11.0,34,40
2672,Talbert,Male,21,1986-01-16,Clinical Specialist,Health,Affluent Customer,N,No,4.0,37,40
2673,Esma,Female,27,1985-04-20,Software Consultant,Retail,Mass Customer,N,Yes,14.0,38,40
2674,Lynsey,Female,59,1993-02-12,Food Chemist,Health,High Net Worth,N,No,5.0,30,40
2675,Dayle,Female,24,1973-02-25,Media Manager IV,Retail,Mass Customer,N,No,7.0,50,60
2676,Stinky,Male,33,1957-01-21,Product Engineer,Retail,Mass Customer,N,Yes,12.0,66,70
2677,Zollie,Male,34,1954-10-08,VP Accounting,Financial Services,Mass Customer,N,No,10.0,70,80
2678,Amble,Male,33,1976-12-30,Sales Associate,Health,Mass Customer,N,No,11.0,48,50
2679,Padriac,Male,5,1990-06-06,Director of Sales,Financial Services,High Net Worth,N,No,10.0,33,40
2680,Noella,Female,0,1959-05-11,Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,64,70
2681,Liza,Female,78,1974-09-15,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18.0,50,60
2682,Annamarie,Female,54,1987-11-01,Accountant III,Manufacturing,High Net Worth,N,Yes,20.0,37,40
2683,Myrta,Female,81,1965-04-14,Biostatistician II,Manufacturing,Affluent Customer,N,Yes,6.0,58,60
2684,Erastus,Male,96,1964-03-14,Health Coach IV,Health,Mass Customer,N,Yes,12.0,59,60
2685,Demetria,Female,42,1978-08-06,Paralegal,Retail,Mass Customer,N,No,9.0,45,50
2686,Cully,Male,63,1996-05-21,Automation Specialist II,Financial Services,Affluent Customer,N,No,4.0,27,30
2687,Fabe,Male,67,1962-01-28,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20.0,61,70
2688,Shelden,Male,53,1977-05-18,Database Administrator III,Property,Mass Customer,N,No,13.0,46,50
2689,Tore,Male,17,1978-03-23,Senior Developer,Health,Mass Customer,N,No,10.0,45,50
2690,Sissie,Female,17,1980-11-06,Registered Nurse,Health,Affluent Customer,N,Yes,12.0,44,50
2691,Stearn,Male,41,1975-11-03,Librarian,Entertainment,Mass Customer,N,No,18.0,49,50
2692,Jacklyn,Female,57,1988-12-19,Research Associate,Health,High Net Worth,N,Yes,22.0,36,40
2693,Abram,Male,91,1968-04-11,Research Assistant III,Health,High Net Worth,N,Yes,16.0,55,60
2694,Teddi,Female,48,1985-12-28,Quality Engineer,Retail,Mass Customer,N,No,6.0,39,40
2695,Kippy,Female,88,1976-08-16,Statistician II,Manufacturing,Mass Customer,N,Yes,19.0,47,50
2696,Isabelle,Unidentified,42,1979-09-12,Social Worker,Health,Mass Customer,N,Yes,13.0,45,50
2697,Klarika,Unidentified,70,1957-11-29,Legal Assistant,IT,High Net Worth,N,No,6.0,67,70
2698,Nedi,Female,19,1974-06-15,Administrative Officer,Health,High Net Worth,N,No,20.0,49,50
2699,Michal,Male,93,1978-05-25,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16.0,45,50
2700,Ingaberg,Female,22,1994-11-24,GIS Technical Architect,Financial Services,Mass Customer,N,No,2.0,30,40
2701,Ileana,Female,13,1960-07-28,Dental Hygienist,Health,Affluent Customer,N,Yes,7.0,63,70
2702,Saraann,Female,34,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,48,50
2703,Peria,Female,37,1980-04-12,Sales Representative,Manufacturing,Affluent Customer,N,Yes,18.0,43,50
2704,Orlando,Male,6,1999-02-08,Account Representative IV,Retail,Affluent Customer,N,Yes,3.0,24,30
2705,Madalena,Female,11,1996-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3.0,28,30
2706,Kelly,Male,59,1964-07-21,Desktop Support Technician,Retail,Affluent Customer,N,No,6.0,59,60
2707,Tabb,Male,56,1988-12-26,Account Coordinator,Property,High Net Worth,N,Yes,5.0,36,40
2708,Sophey,Female,34,1980-06-18,Product Engineer,Manufacturing,Mass Customer,N,Yes,10.0,43,50
2709,Simone,Male,6,1995-03-20,VP Accounting,Financial Services,High Net Worth,N,No,6.0,28,30
2710,Flory,Male,77,1998-01-30,Administrative Officer,Retail,Mass Customer,N,No,2.0,25,30
2711,Steven,Male,52,1970-08-31,Biostatistician II,Health,Affluent Customer,N,No,6.0,54,60
2712,Carissa,Female,0,1987-06-26,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11.0,36,40
2713,Hadlee,Male,55,1954-11-03,Statistician II,Retail,Affluent Customer,N,Yes,5.0,70,80
2714,Emmy,Female,50,1998-03-17,Occupational Therapist,Health,High Net Worth,N,Yes,1.0,25,30
2715,Umberto,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,62,70
2716,Claribel,Female,46,1967-07-14,Systems Administrator I,Entertainment,Mass Customer,N,No,7.0,56,60
2717,Frederic,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,N,No,13.0,42,50
2718,Vernen,Male,69,1976-12-12,Software Test Engineer II,Property,High Net Worth,N,Yes,14.0,48,50
2719,Alleyn,Male,69,1988-08-24,Teacher,Telecommunications,Affluent Customer,N,Yes,6.0,35,40
2720,Shirline,Female,0,1983-09-02,Account Coordinator,Retail,High Net Worth,N,No,10.0,41,50
2721,Alf,Male,3,1969-02-03,Professor,Manufacturing,Mass Customer,N,Yes,17.0,54,60
2722,Faustine,Female,1,1987-03-28,Operator,Health,Mass Customer,N,No,8.0,36,40
2723,Morganne,Female,71,1978-04-20,Associate Professor,Manufacturing,Mass Customer,N,Yes,18.0,45,50
2724,Gerome,Male,92,1994-01-10,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,4.0,29,30
2725,Sibylla,Female,20,1965-06-19,Senior Quality Engineer,Property,Affluent Customer,N,No,11.0,58,60
2726,Bradford,Male,49,1976-03-18,Administrative Officer,Financial Services,Affluent Customer,N,No,4.0,47,50
2727,Kim,Female,88,1988-07-22,Administrative Officer,Financial Services,High Net Worth,N,Yes,2.0,35,40
2728,Imojean,Female,55,1959-03-26,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,64,70
2729,Meggi,Female,76,2000-05-10,General Manager,Retail,Mass Customer,N,Yes,1.0,23,30
2730,Taddeo,Male,15,1960-11-27,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11.0,64,70
2731,Meagan,Female,74,2000-05-18,Accounting Assistant III,Retail,Mass Customer,N,Yes,1.0,23,30
2732,Clarine,Female,36,1961-03-01,Help Desk Operator,Health,Mass Customer,N,No,7.0,62,70
2733,Jordanna,Female,89,1985-03-07,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,17.0,38,40
2734,Hetty,Female,35,1957-03-07,Data Coordiator,Manufacturing,High Net Worth,N,No,10.0,66,70
2735,Ricoriki,Male,18,1958-09-06,Associate Professor,Financial Services,High Net Worth,N,Yes,14.0,66,70
2736,Max,Male,40,1993-01-18,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,9.0,30,40
2737,Andras,Male,28,1998-07-20,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,3.0,25,30
2738,Lurleen,Female,77,1997-01-06,Research Nurse,Health,Mass Customer,N,No,5.0,26,30
2739,Alair,Male,48,1985-07-18,Mechanical Systems Engineer,Health,High Net Worth,N,Yes,15.0,38,40
2740,Godiva,Female,61,1963-02-02,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12.0,60,70
2741,Reinwald,Male,6,1999-02-28,Statistician II,Property,High Net Worth,N,No,4.0,24,30
2742,Osgood,Male,50,1979-04-14,Actuary,Financial Services,High Net Worth,N,Yes,15.0,44,50
2743,Carr,Male,67,1979-05-25,Social Worker,Health,High Net Worth,N,Yes,20.0,44,50
2744,Bjorn,Male,59,1999-01-25,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3.0,24,30
2745,Moyra,Female,8,1977-01-06,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18.0,46,50
2746,Carmelia,Female,97,1953-10-25,Actuary,Financial Services,High Net Worth,N,Yes,7.0,71,80
2747,Anna-diane,Female,5,1955-09-23,Software Test Engineer III,Retail,Affluent Customer,N,No,11.0,69,70
2748,Dolorita,Female,96,1967-08-29,Quality Engineer,Financial Services,Mass Customer,N,No,4.0,57,60
2749,Cale,Male,3,1979-01-12,Sales Representative,Retail,Mass Customer,N,No,5.0,44,50
2750,Sybille,Female,42,1980-10-18,Research Associate,Property,High Net Worth,N,No,20.0,44,50
2751,Cordell,Male,94,1979-07-27,Sales Associate,Retail,High Net Worth,N,Yes,12.0,44,50
2752,Cissiee,Female,11,1960-05-10,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,63,70
2753,Bale,Male,26,1985-02-12,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0,38,40
2754,Waring,Male,17,1963-06-23,Chief Design Engineer,Retail,Mass Customer,N,No,11.0,60,70
2755,Karen,Female,66,1999-07-28,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1.0,24,30
2756,Cymbre,Female,11,1969-01-17,Structural Analysis Engineer,Entertainment,Mass Customer,N,No,8.0,54,60
2757,Leodora,Female,65,1961-02-18,Product Engineer,Financial Services,Affluent Customer,N,No,8.0,62,70
2758,Fabien,Male,17,1955-05-24,Clinical Specialist,Manufacturing,Affluent Customer,N,No,19.0,68,70
2759,Melodee,Female,16,2001-11-14,Operator,Health,Affluent Customer,N,Yes,1.0,23,30
2760,Early,Male,55,1976-04-19,Teacher,Property,Mass Customer,N,No,11.0,47,50
2761,Agathe,Female,78,1961-11-11,Information Systems Manager,Financial Services,Mass Customer,N,No,19.0,63,70
2762,Rozamond,Female,34,1992-11-27,Senior Editor,Manufacturing,Mass Customer,N,No,9.0,32,40
2763,Dalila,Female,30,1979-03-04,Actuary,Financial Services,Mass Customer,N,Yes,10.0,44,50
2764,Callie,Female,12,1955-03-29,VP Product Management,Financial Services,Mass Customer,N,Yes,20.0,68,70
2765,Bartholomew,Male,68,1985-04-12,Graphic Designer,IT,Mass Customer,N,Yes,7.0,38,40
2766,Rozanna,Female,93,1989-03-19,Financial Advisor,Financial Services,High Net Worth,N,Yes,8.0,34,40
2767,Sybil,Female,84,1988-02-22,Desktop Support Technician,Property,High Net Worth,N,No,22.0,35,40
2768,Forest,Male,86,1995-09-26,Executive Secretary,Manufacturing,Mass Customer,N,No,3.0,29,30
2769,Trevor,Male,31,1978-09-10,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15.0,46,50
2770,Olvan,Male,24,1977-01-30,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13.0,46,50
2771,Jamie,Female,6,1969-10-05,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0,55,60
2772,Reynolds,Male,15,1954-10-25,Quality Engineer,Property,Affluent Customer,N,Yes,13.0,70,80
2773,Page,Male,69,1976-03-21,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20.0,47,50
2774,Danella,Female,50,1956-07-28,Software Test Engineer II,Manufacturing,Mass Customer,N,No,14.0,67,70
2775,Dael,Female,40,1966-12-02,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0,58,60
2776,Tyson,Male,59,1980-08-05,Senior Editor,Entertainment,Mass Customer,N,No,16.0,43,50
2777,Dita,Female,0,1997-02-26,Safety Technician III,Health,Mass Customer,N,Yes,1.0,26,30
2778,Micheil,Male,50,1978-08-13,Paralegal,Financial Services,Mass Customer,N,No,12.0,45,50
2779,Douglas,Male,54,1985-02-24,Assistant Manager,Retail,Affluent Customer,N,Yes,11.0,38,40
2780,Papageno,Male,77,1985-11-16,Actuary,Financial Services,Affluent Customer,N,Yes,16.0,39,40
2781,Linnea,Female,4,1997-09-01,VP Sales,Financial Services,Affluent Customer,N,Yes,5.0,27,30
2782,Gillian,Female,91,1988-05-11,Tax Accountant,IT,Mass Customer,N,No,12.0,35,40
2783,Antonin,Male,14,1978-08-24,Sales Representative,Retail,Affluent Customer,N,Yes,7.0,45,50
2784,Thurston,Male,6,1989-08-09,Geological Engineer,Manufacturing,Mass Customer,N,No,13.0,34,40
2785,Gennifer,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,No,8.0,42,50
2786,Hubie,Male,94,1968-01-21,Accountant III,Health,Mass Customer,N,Yes,11.0,55,60
2787,Teressa,Female,92,1980-09-26,Marketing Assistant,Manufacturing,Affluent Customer,N,Yes,6.0,44,50
2788,Melantha,Female,45,1968-08-06,Social Worker,Health,Affluent Customer,N,No,4.0,55,60
2789,Violetta,Female,66,1992-11-30,Senior Editor,Financial Services,Affluent Customer,N,Yes,7.0,32,40
2790,Shirleen,Female,16,1977-12-01,Account Representative IV,Retail,High Net Worth,N,Yes,20.0,47,50
2791,Dew,Male,72,1988-04-12,Financial Advisor,Financial Services,Mass Customer,N,No,3.0,35,40
2792,Jocelyne,Female,22,1964-03-02,Web Developer I,Financial Services,Mass Customer,N,Yes,12.0,59,60
2793,Mead,Male,77,1971-06-16,Research Nurse,Health,Affluent Customer,N,Yes,14.0,52,60
2794,Megen,Female,41,1975-11-06,Social Worker,Health,Mass Customer,N,Yes,18.0,49,50
2795,Shirline,Female,9,1966-04-11,Research Assistant III,Financial Services,Mass Customer,N,No,17.0,57,60
2796,Margette,Female,52,1977-11-01,Web Designer II,Manufacturing,Mass Customer,N,No,9.0,47,50
2797,Agatha,Female,6,1985-09-10,Accountant I,IT,Mass Customer,N,Yes,14.0,39,40
2798,Barclay,Male,59,1965-02-19,Recruiter,Argiculture,High Net Worth,N,Yes,5.0,58,60
2799,Ilysa,Female,80,1973-11-04,VP Product Management,Manufacturing,Mass Customer,N,Yes,18.0,51,60
2800,Dominga,Female,29,1988-01-09,Cost Accountant,Financial Services,Mass Customer,N,No,2.0,35,40
2801,Danella,Female,15,1965-01-26,Registered Nurse,Health,Mass Customer,N,No,10.0,58,60
2802,Clem,Female,36,1996-09-22,Programmer Analyst I,Financial Services,Mass Customer,N,No,3.0,28,30
2803,Ailsun,Female,95,1970-09-30,Senior Editor,Retail,Mass Customer,N,Yes,11.0,54,60
2804,Jeno,Male,61,1964-09-06,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,5.0,60,70
2805,Laverna,Female,0,1992-06-27,Software Test Engineer II,Manufacturing,High Net Worth,N,No,4.0,31,40
2806,Thorndike,Male,60,1986-05-18,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,3.0,37,40
2807,Lynna,Female,9,1957-06-18,Senior Editor,Manufacturing,Mass Customer,N,Yes,11.0,66,70
2808,Preston,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,22,30
2809,Jenilee,Female,44,1969-08-11,Statistician IV,Retail,Mass Customer,N,No,10.0,54,60
2810,Malvin,Male,27,1961-08-26,Help Desk Technician,Property,Mass Customer,N,Yes,15.0,62,70
2811,Sharia,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,N,No,22.0,48,50
2812,Molli,Female,16,2001-04-01,Budget/Accounting Analyst IV,Retail,High Net Worth,N,Yes,1.0,22,30
2813,Lillian,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,11.0,71,80
2814,Mandel,Male,42,1986-01-18,Junior Executive,Property,High Net Worth,N,Yes,18.0,37,40
2815,Emery,Male,50,1954-10-30,Pharmacist,Health,Mass Customer,N,No,19.0,70,80
2816,Denys,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14.0,35,40
2817,Agata,Female,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,6.0,36,40
2818,Frazier,Male,82,1956-03-08,Software Test Engineer I,Manufacturing,Affluent Customer,N,No,7.0,67,70
2819,Clyve,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,N,No,14.0,47,50
2820,Tristam,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,N,Yes,16.0,44,50
